label,text
0,(2) DLI#2: Strengthened Urban Transport Fund
0,DLR#2.1: The Urban Transport DLR#2.1:0 Fund's institutional and financial arrangements are in place (in CY16)
0,DLR#2.2: The Urban Transport DLR#2.2; 0 Fund has started to assume its intended functions (in CY17)
0,DLR#2.3: The Urban Transport DLR#2.3: 0 Fund has continued to assume its intended functions (in CY18)
0,- 10 -
0,DLR#2.4: The Urban Transport | DLR#2.4: 0 Fund has continued to assume its intended functions (in CY19)
0,"DLR#2.5: The Urban Transport DLR#2.5: Fund has been further 10,000,000 strengthened through: (a) the provision of sufficient financial resources equivalent to at least six-month disbursement commitment amount by the Urban Transport Fund (or similar metric acceptable to the Bank), (b) the update of its Priority Program of Corridors, and (c) the continuation of its operational processes, including in terms of reporting and frequency of its meetings; all under terms and conditions as further described in the Program Operations Manual,"
0,"DLR#2.6: The Urban Transport | DLR#2.6: Fund has been further 10,000,000 strengthened through: (a) the refinement and streamlining of its current procedures and documentation, (b) the continuity of its operational processes, including in terms of reporting and frequency of meetings, (c) the carrying out of an assessment, including recommendations, regarding the maximization of private and/or alternative capital mobilization in the urban mobility sector to complement the Urban Transport Fund,, (d) the Urban Transport Fund has been timely provided with sufficient financial resource (equivalent to at least six-"
0,- 11-
0,month disbursement commitment amount by the Urban Transport Fund (or similar metric acceptable to the Bank); and (e) the provision of adequate funding for urban transport investments in an amount equivalent to at least 75 percent of its annual programmed disbursement requests validated by the Urban Transport Fund; all as further described in the Program Operations Manual.
0,DLR#3.1:0 (3) DLI#3: Number of DLR#3.1: 1 in CY16 operational Associations of DLR#3.2: 2 in CY17 Urban Agglomerations DLR#3.3: 3 in CY18
0,DLR#3.2:0
0,DLR#3.3:0
0,DLR#3.4:3 in CY19 DLR#3.4:0
0,"DLR#3.5:5 DLR#3.5: 15,000,000 From a baseline of 3, for each additional Association of Urban Agglomerations operational, 7,500,000 may be made available for withdrawal by the Borrower, up to 15,000,000"
0,DLR#4.1:0
0,DLR#4.2:0
0,(4) DLI#4: Number of DLR#4.1: 5 in CY16 urban mobility master plans DLR#4.2: 6 in CY17 prepared using a structured process DLR#4.3: 6 in CY18 and a participatory approach DLR#4.4: 7 in CY19
0,DLR#4.3:0
0,DLR#4.4:0
0,- 12 -
0,"DLR#4.5:9 DLR#4.5: 15,000,000 From a baseline of 7, for each additional urban mobility master plans prepared using a structured process and a participatory approach, 7,500,000 may be made available for withdrawal by the Borrower, up to 15,000,000"
0,DLR#5.1:0 DLR#5.1: [intentionally left blank]
0,(5) DLI #5: Number of operational Municipally- owned Urban Transport Enterprises
0,DLR#5.2: 3 in CY17 DLR#5.2:0
0,DLR#5.3:3 in CY18 DLR#5.3:0
0,DLR#5.4: 3 in CY19 DLR#5.4:0
0,DLR#5.5:4 DLR#5.5: 0
0,"DLR#5.6: 6 DLR#5.6:10,000,0"
0,"From a baseline of 4, for each Municipally- owned urban Transport Enterprises operational, 5,000,000 may be made available for withdrawal by the Borrower, up to USD 10,000,000"
0,- 13-
0,"DLR#6,1:0 DLR#6.1: [intentionally left"
0,blank]
0,(6) DLI #6: Percentage of Priority Program of Corridors completed and open to traffic
0,DLR#6.2: 8.5 in CY17 DLR#6.2: 0
0,DLR#6.3:0 DLR#6.3: [intentionally left
0,blank]
0,DLR#6.4:0 DLR#6.4: [intentionally left
0,blank]
0,DLR#6.5: 30 DLR#6.5: 0
0,"DLR#6.6: 50 DLR#6.6: 15,000,000 From a baseline of 30, for each percentage point of Priority Program of Corridors completed and open to traffic, 750,000 may be made available for withdrawal by the Borrower, up to 15,000,000."
0,DLR#6.1.1: 50 (6.1) DLI #6.1: Percentage of progress in the execution of the Priority Programs of Corridors¹
0,"DLR#6.1.1: 25,000,000 From a baseline of 0, for each percentage point of progress in the execution of New Eligible Sub- projects under the Priority Program of Corridors, 500,000"
0,Percentage of progress for New Eligible Subprojects as determined in accordance with the terms and conditions established in the Verification Protocol.
0,- 14-
0,"may be made available for withdrawal by the Borrower, up to 25,000,000"
0,"DLR#6.1.2: 100 DLR#6.1.2: 25,000,000 From a baseline of 50, for each percentage point of progress in the execution of New Eligible Sub- projects under the Priority Program of Corridors, 500,000 may be made available for withdrawal by the Borrower, up to 25,000,000"
0,DLR#7.1:0 DLR#7.1: [intentionally left blank]
0,DLR#7.2:0 DLR#7.2: [intentionally left blank]
0,(7) DLI #7: Percentage of corridors in the Priority Program of Corridors supported under the Program that meet their Objective in Reduction of Urban Transport Journey Time
0,DLR#7.3:0 DLR#7.3; [intentionally left blank]
0,DLR#7.4:0 DLR#7.4: [intentionally left blank]
0,DLR#7.5:57 DLR#7.5:0
0,"DLR#7.6: 95 DLR#7.6: 10,000,000 From a baseline of 57, for each percentage point of corridors in the Priority Program of Corridors supported"
0,-15-
0,"under the Program that meet their Objective in Reduction of Urban Transport Journey Time, 263,158 is available for withdrawal by the Borrower, up to 10,000,000"
0,"Intentionally left blank 375,000 (8) Front-end Fee to be paid pursuant to Section 2.03 of this Agreement in accordance with Section 2.05(b) of the General Conditions (9) Interest Rate Cap or Interest Rate Collar premium to be paid pursuant to Section 4.05(c) of the General Conditions TOTAL AMOUNT"
0,Intentionally left blank
0,"150,000,000"
0,B. Withdrawal Conditions; Withdrawal Period
0,"1. Notwithstanding the provisions of Part A of this Section, no withdrawal shall be made:"
0,(a) on the basis of DLRs achieved prior to the Signature Date; and
0,(b) for DLRs under Categories (1) to (7) until and unless the Borrower has furnished evidence satisfactory to the Bank that said DLR has been achieved.
0,"2. Notwithstanding the provisions of Part B.1(b) of this Section, the Borrower may withdraw an amount not to exceed USD 37,500,000 as an advance; provided, however, that if the DLR(s) referred to in (b) above in the opinion of the Bank, is/are not achieved (or only partially achieved) by the Closing Date, the Borrower shall refund such advance (or portion of such advance as determined by the Bank in accordance with the provisions of paragraph (3) of this Part B) to the Bank"
0,- 16-
0,"promptly upon notice thereof by the Bank. Except as otherwise agreed with the Borrower, the Bank shall cancel the amount so refunded. Any further withdrawals requested as an advance under any Category shall be permitted only on such terms and conditions as the Bank shall specify by notice to the Borrower."
0,"3. Notwithstanding the provisions of Part B.1(b) of this Section, if the Bank is not satisfied that any of the DLRs have been achieved the Bank may, at any time, by notice to the Borrower, decide to: (i) reallocate all or a portion of the proceeds of the Loan then allocated to said DLR to any other DLR; and/or (ii) cancel all or a portion of the proceeds of the Loan then allocated to said DLR, if applicable."
0,"4. The Closing Date is June 30, 2024."
0,- 17 -
0,SCHEDULE 3
0,Amortization Schedule
0,"The following table sets forth the Principal Payment Dates of the Loan and the percentage of the total principal amount of the Loan payable on each Principal Payment Date (""Installment Share"")."
0,Installment Share Principal Payment Date
0,"On each February 15 and August 15 Beginning February 15, 2026 through August 15, 2044"
0,"On February 15, 2045"
0,2.56%
0,2.72%
0,- 18-
0,APPENDIX
0,Definitions
0,"1. ""Action Plan"" means the Borrower's plan dated October 23, 2015, and updated on October 2, 2020, and referred to in Section 1.B.2 of Schedule 2 to this Agreement, as may be amended from time to time with the agreement of the Bank."
0,"2. ""Anti-corruption Guidelines"" means, for purposes of paragraph 5 of the Appendix to the General Conditions, the Bank's ""Guidelines on Preventing and Combating Fraud and Corruption in Program-for-Results Financing,"" dated February 1. 2012, and revised July 10, 2015."
0,"3. ""Associations of Urban Agglomerations"" means the Etablissements de Coopération Intercommunale (ECI), institutional arrangements for inter- municipal cooperation as introduced in 2008 and governed by Law No.113.14 (loi organique relative aux communes), or any other similar arrangement satisfactory to the Bank."
0,"4. ""Category"" means a category set forth in the table in Section IV.A.2 of Schedule 2 to this Agreement."
0,"5. ""CY"" means the calendar year starting on January 1 and ending on December 31 of each year."
0,"6. ""DGCT"" means the Direction Générale des Collectivités Territoriales, the General Directorate of Territorial Governements within the Mol."
0,"7. ""Disbursement Linked Indicator"" or ""DLI” means in respect of a given Category, the indicator related to said Category as set forth in the table in Section IV.A.2 of Schedule 2 to this Agreement."
0,"8. ""Disbursement Linked Result"" or ""DLR"" means in respect of a given Category, the result under said Category as set forth in the table in Section IV.A.2 of Schedule 2 to this Agreement, on the basis of the achievement of which, the amount of the Loan allocated to said result may be withdrawn in accordance with the provisions of said Section IV. All quantitative DLRs are cumulative."
0,"9. ""DMUT"" means Direction de la Mobilité Urbaine et des Transports, the Directorate of Urban Mobility and Transport within DGCT at Mol or any successor thereto satisfactory to the Bank."
0,"10. ""Eligible Sub-projects” means the list of sub-projects identified in the Priority Programs of Corridors and listed in the Program Operations Manual, determined eligible in accordance with the criteria set forth in the Program Operations Manual."
0,- 19-
0,"11. ""General Conditions"" means the ""International Bank for Reconstruction and Development General Conditions for IBRD Financing, Program-for-Results Financing"", dated December 14, 2018 as revised on August 1, 2020."
0,"12. ""IGAT"" means Inspection Générale de l'Administration Territoriale, the inspection unit within the Mol."
0,"13. ""Mol"" means the Borrower's Ministry of Interior, or any successor thereto."
0,"14. ""Municipally-owned Urban Transport Enterprises"" means any Société de Development Local governed by Law No.113.14 (loi organique relative aux communes), or any other similar institutional arrangements acceptable to the Bank."
0,"15. ""New Eligible-Sub-projects"" means the list of sub-projects in the Priority Programs of Corridors and identified as such in the Program Operations Manual for purposes of DLI#6.1."
0,"16. ""Objective in Reduction of Urban Transport Journey Time"" means the objectives in reduction of urban transport journey time determined based on a formula agreed by the Bank and the Borrower and included in the Program Operations Manual."
0,"17. ""Participating Cities"" means the cities of more than 100,000 inhabitants determined eligible in accordance with the criteria set forth in the Program Operations Manual."
0,"18. ""Priority Programs of Corridors"" means the specific program of subprojects of urban transport corridors to be validated by the Urban Transport Fund and adopted by the Borrower, which includes a minimum of cumulative length of km of urban transport corridors in the Program Area as set forth in the Program Operations Manual."
0,"19. ""Program Area"" means the Borrower's regions of Béni Mellal-Khénifra, Casablanca-Settat, Drâa-Tafilalet, Fès-Meknès, Marrakech-Safi, Oriental, Rabat- Salé-Kénitra, Souss-Massa and Tanger-Tétouan-Al Hoceima."
0,"20. ""Program Operations Manual” means the manual setting forth the technical, administrative, environmental, social and fiduciary procedures applicable to the Program and the technical standards for the implementation of the transport corridors, to be adopted by the Borrower in form and substance satisfactory to the Bank."
0,"21. ""Signature Date"" means the later of the two dates on which the Borrower and the Bank signed this Agreement and such definition applies to all references to the date of the Loan Agreement” in the General Conditions."
0,- 20 -
0,"22. ""Urban Transport Fund” means the Fonds d'Accompagnement des Réformes du Transport Routier Urbain et Interurbain, a special purpose account established pursuant to the 2007 Budget Law, as amended in 2014."
0,"23. ""Verification Protocol” means the verification protocol referenced in Section L.B.3 of Schedule 2 to this Agreement, as set out in terms of reference satisfactory to the Bank."
1,"The objective of the Project is to improve irrigation service delivery, through rehabilitation and modernization of distribution infrastructure in selected schemes, and through strengthening of capacity of Water User Associations (""WUAS"")."
0,OFFICIAL
0,DOCUMENTS
0,Public Disclosure Authorized
0,LOAN NUMBER 8919-TR
0,Loan Agreement
0,(Turkey Irrigation Modernization Project)
0,between
0,REPUBLIC OF TURKEY
0,and
0,Public Disclosure Authorized
0,INTERNATIONAL BANK FOR RECONSTRUCTION AND DEVELOPMENT
0,Dated:
0,"February 15, 2019"
0,JAIOREO
0,LOAN AGREEMENT
0,"AGREEMENT dated as of the Signature Date between the REPUBLIC OF TURKEY (""Borrower"") and INTERNATIONAL BANK FOR RECONSTRUCTION AND DEVELOPMENT (“Bank”)."
0,"WHEREAS the Republic of Turkey and the Bank, acting as administrator of the Global Environment Facility Trust Fund, also intend to enter into a grant agreement (""Global Environmental Facility Grant Agreement"" or ""GEF Grant Agreement”) for the purpose of providing a grant in the amount of two million Dollars (USD 2,000,000) to the Republic of Turkey to assist in financing Part 2 of the Project, on the terms and conditions set forth in the GEF Grant Agreement."
0,"NOW, THEREFORE, the Borrower and the Bank hereby agree as follows:"
0,ARTICLE I GENERAL CONDITIONS; DEFINITIONS
0,1.01. The General Conditions (as defined in the Appendix to this Agreement) apply to and form part of this Agreement.
0,"1.02. Unless the context requires otherwise, the capitalized terms used in this Agreement have the meanings ascribed to them in the General Conditions or in the Appendix to this Agreement."
0,ARTICLE II - LOAN
0,"2.01. The Bank agrees to lend to the Borrower the amount of two hundred twenty-two million three hundred thousand Euros (EUR 222,300,000), as such amount may be converted from time to time through a Currency Conversion (""Loan""), to assist in financing the project described in Schedule 1 to this Agreement (""Project"")."
0,2.02. The Borrower may withdraw the proceeds of the Loan in accordance with Section III of Schedule 2 to this Agreement.
0,2.03. The Front-end Fee is one quarter of one percent (0.25%) of the Loan amount.
0,2.04. The Commitment Charge is one quarter of one percent (0.25%) per annum on the Unwithdrawn Loan Balance.
0,2.05. interest rate is the Reference Rate plus the Fixed Spread or such rate as may apply following a Conversion; subject to Section 3.02(e) of the General Conditions.
0,2.06. The Payment Dates are January 15 and July 15 in each year.
0,2.07. The principal amount of the Loan shall be repaid in accordance with Schedule 3 to this Agreement.
0,ARTICLE III - - PROJECT
0,"3.01. The Borrower, through Devlet Su İşleri (“DSI”), declares its commitment to the objective of the Project. To this end, the Borrower, through DSI, shall carry out the Project in accordance with the provisions of Article V of the General Conditions and Schedule 2 to this Agreement."
0,ARTICLE IV EFFECTIVENESS; TERMINATION
0,4.01. The Additional Conditions of Effectiveness consist of the following: the GEF Grant Agreement has been executed and delivered and all conditions precedent to the effectiveness or to the right of the Republic of Turkey to make withdrawals under said GEF Grant Agreement (other than the effectiveness of this Agreement) have been fulfilled; and
0,4.02. The Effectiveness Deadline is the date one hundred twenty (120) days after the Signature Date.
0,ARTICLE V. REPRESENTATIVE; ADDRESSES
0,5.01. The Borrower's Representative is its Minister of Treasury and Finance.
0,5.02. For purposes of Section 10.01 of the General Conditions:
0,(a) the Borrower's address is:
0,Hazine ve Maliye Bakanligi Inonu Bulvari No. 36 Emek - Ankara Republic of Turkey; and
0,(b) the Borrower's Electronic Address is:
0,Facsimile: (90) (312) 204-7366 (90) (312) 204-7367
0,5.03. For purposes of Section 10.01 of the General Conditions:
0,(a) the Bank's address is:
0,"International Bank for Reconstruction and Development 1818 H Street, N.W. Washington, D.C. 20433 United States of America; and"
0,2
0,(b) the Bank's Electronic Address is:
0,Telex: Facsimile:
0,1-202-477-6391 248423(MCI) or 64145(MCI)
0,3
0,AGREED as of the Signature Date.
0,REPUBLIC OF TURKEY
0,By huy
0,Authorized Representative
0,Name: KÇağata IMIRGI
0,Acting Director General Title:
0,Date:
0,"February 15, 2019 INTERNATIONAL BANK FOR RECONSTRUCTION AND DEVELOPMENT"
0,By
0,Authorized Representative
0,Name: MARIAM J. SHERMAN Title: ACTING DIRECTOR
0,"Date: FECTICUARY 4, 2019"
0,SCHEDULE 1
0,Project Description
0,The Project consists of the following parts:
0,Part 1. Irrigation Systems Modernization
0,"Modernization of irrigation infrastructure, entailing the conversion of open-channel systems of Devlet Su İşleri (""DSI"") to pressurized systems, in irrigation schemes selected based on terms and criteria satisfactory to the Bank, and related activities, including, inter alia: (a) the carrying out of upstream consultations with WUAs, and incorporation of said feedback in the final design of schemes; and (b) better coordination with the relevant departments of the Ministry of Agriculture and Forestry that work on agriculture and on- farm services for the implementation of field-level activities."
0,Part 2. Innovation and Institutional Support
0,(a) Designing and Piloting a National Program for the Capacity Building of WUAS.
0,"Provision of support to DSI for the implementation of the nationwide program to improve the capacity of WUAs for water management, including: (i) upgrading of national WUAS' database to allow for performance monitoring on various dimensions, including operations and maintenance, water conservation, financial management, governance, monitoring and evaluation, and communications; (ii) provision of equipment needed by WUAs for their participation in the said nationwide program; and (iii) training of WUAs to improve technical and financial management capacity."
0,(b) Piloting Groundwater Stewardship.
0,"Implementation of a sustainable energy and groundwater management system in Bolvadin (Afyon), including: (i) provision of low-cost solar energy for irrigation; and (ii) adoption of measures to increase irrigation efficiency and reliability, thereby reducing groundwater abstraction and enabling the shift to high-value crops."
0,Part 3. Project Management
0,"Provision of goods, technical assistance, and Operating Costs in respect to Project management, including: (a) supervision of the Project's technical, safeguards, and fiduciary aspects; (b) carrying out of Project data collection, monitoring and evaluation;"
0,5
0,"(c) carrying out of dam break analyses, preparation of Land Acquisition Plans, and conducting of beneficiary satisfaction surveys and ex-post evaluations of Project impact in"
0,selected schemes; and (d) provision of Training.
0,6
0,SCHEDULE 2
0,Project Execution
0,Section I. Implementation Arrangements
0,A. Institutional Arrangements.
0,"1. The Borrower shall assign the overall responsibility for Project implementation to DSI, which shall be responsible for: (a) the implementation, management, coordination and oversight of the Project, including the Project's administrative, procurement, environmental and social safeguards, disbursement, financial management and monitoring and evaluation responsibilities, as specified in the Project Operations Manual (""POM""); (b) the proper application of the Project-related requirements, criteria, policies, procedures and organizational arrangements set forth in the POM; and (c) the preparation of all Project implementation documents, including Project supervision reports."
0,"2. The Borrower, through DSI, shall ensure that DSI maintains at all times staffing, budgetary resources, and authority necessary and appropriate for satisfactory Project implementation, all of which shall be acceptable to the Bank."
0,B. Project Operations Manual.
0,"1. The Borrower, through DSI, shall maintain, throughout Project implementation, a POM, which shall consist of different schedules setting forth rules, methods, guidelines, specific development plans, standard documents and procedures for the carrying out of the Project. The POM shall include, inter alia, provisions on the following:"
0,"(a) the detailed description of all Project activities supported under this Agreement, their sequencing and the prospective timetable and benchmarks in relation thereto;"
0,(b) the parties responsible for carrying out the respective parts of the Project;
0,"the detailed qualification and selection criteria and processes, as relevant, for the respective parts of the Project, including specifically the criteria acceptable to the Bank for the selection of irrigation schemes under Part 1 of the Project, which shall include consideration of, inter alia, whether the irrigation scheme (i) has high irrigation demand and high return on investments, (ii) involves rehabilitation or modernization, and not development of new irrigation areas, (iii) has design studies completed or near completion, and (iv) is not located in internationally shared hydrological basins;"
0,"(d) the safeguards instruments and arrangements, including the grievance redress mechanism, for the Project;"
0,(e) the financial management arrangements for the Project as set forth in a financial management manual portion of the POM;
0,7
0,(f) the coordination arrangements between the relevant parties for the day-to-day execution of the Project; and
0,"Project monitoring, evaluation, reporting, and communications."
0,"2. The Borrower, through DSI, shall carry out the Project, or cause the Project to be carried out, in accordance with the arrangements, procedures and guidelines set forth in the POM, provided, however, that in case of any conflict between the arrangements and procedures set out in the POM and the provisions of this Agreement, the provisions of this Agreement shall prevail."
0,"3. The POM, and any provision thereof, shall not be assigned, amended, abrogated or waived, nor shall be permitted to be assigned, amended, abrogated or waived, without the prior consent of the Bank; the POM may only be amended in consultation with, and after approval of the Bank."
0,C. Safeguards.
0,"1. Without limitation to the provisions of Section 5.01 of the General Conditions, the Borrower, through DSI, shall carry out the Project, and cause the Project to be carried out, as the case may be, in accordance with the provisions and recommendations of the Environmental and Social Management Framework (""ESMF"") and the Land Acquisition and Resettlement Policy Framework (""LARPF""), and to this end, shall maintain throughout Project implementation, dedicated teams to, respectively, (a) ensure the Project's compliance with the ESMF and the subsequently prepared Environmental and Social Management Plans (""ESMPS""), and (b) carry out any acquisition of land required under the Project in accordance with the LARPF and the subsequently prepared Land Acquisition Plans (""LAPS"") and Land Consolidation Action Plan (""LCAP""), as the case may be, all of which shall be acceptable to the Bank."
0,"2. The Borrower, through DSI, shall incorporate within the terms of reference of any technical services the requirements of the Bank's Safeguards Policies then in force and ensure that the Bank's Safeguard Policies are applied to the advice conveyed through such technical assistance."
0,"3. The Borrower, through DSI, shall:"
0,(a) ensure that scheme-specific ESMPs are prepared and completed in a manner acceptable to the Bank;
0,(b) ensure that scheme-specific ESMPs are integrated into the relevant bidding documents during the time of bidding advertisement;
0,"(c) submit to the Bank for its prior approval (i) the proposed design for civil works under the Project, and (ii) the proposed contract for said works to ensure that the provisions of the Safeguard Instruments, as relevant, are adequately included in said contract;"
0,8
0,"(d) ensure that any contractor carrying out civil works under the Project shall perform such work in accordance with the technical and environmental practices applicable to the Project, as set forth in the Safeguard Instruments, and under terms of reference and with qualifications and experience necessary to satisfactorily carry out the design and construction of the Project, and all of which shall be acceptable to the Bank; and"
0,ensure that any contracts for civil works under the Project include Codes of Conduct in form and substance acceptable to the Bank.
0,"4. The Borrower, through DSI, shall:"
0,"(a) take all necessary actions to minimize, to the extent possible, any Involuntary Resettlement, in carrying out the Project; and"
0,"(b) for this purpose, whenever implementation of Project activities would give rise to Involuntary Resettlement with respect to civil works related to said activities: (i) prepare the LAP(s) for sites where pre-screening has identified Involuntary Resettlement impacts, in accordance with the principles and procedures set forth in the LARPF; (ii) thereafter, provide said LAP(s) to the Bank for review; and (iii) commence and implement such works only after completing the implementation of the relevant parts of the LAP(s) as shall have been accepted by the Bank as being satisfactory, including, in the case of any Involuntary Resettlement, to commence the related Project activities only after the respective Displaced Persons have been compensated in accordance with the relevant LAP(s)."
0,"5. The Borrower, through DSI, shall ensure that the Safeguard Instruments, and any provision thereof, shall not be amended, suspended, abrogated, terminated or waived or permitted to be amended, suspended, abrogated, terminated or waived, except with the prior written consent of the Bank."
0,"6. The Borrower, through DSI, shall, all in form and substance acceptable to the Bank:"
0,"(a) prepare semi-annual ESMP, LAP, and LCAP monitoring reports; and"
0,"(b) by no later than six (6) months before the Closing Date, submit to the Bank the LAP and LCAP completion report, which details the land acquisition, land consolidation, and asset loss that have occurred within the scope of the Project."
0,"7. The Borrower, through DSI, shall, throughout Project implementation, maintain and publicize the availability of a Project feedback and grievance redress mechanism, as set forth in the ESMF and LARPF, in form and substance satisfactory to the Bank, to hear and determine fairly and in good faith all feedback and complaints raised in relation to the Project, and take all measures necessary to implement the determinations made by said feedback and grievance redress mechanism, in a manner satisfactory to the Bank."
0,"8. The Borrower, through DSI, shall:"
0,9
0,"(a) as soon as reasonably practicable, but no later than seven (7) calendar days after the occurrence of a Significant Event, inform the Bank by any electronic means of the nature of the incident, accident, or circumstance and any effect or impact (whether on-site or off-site) resulting or likely to result therefrom;"
0,"(b) as soon as reasonably practicable, but no later than thirty (30) calendar days after such Significant Eve provide the Bank with a summary report that includes a description of such Significant Event, and the measures, if any, that the Borrower is taking or plans to take to address such Significant Event and to prevent any future similar event; and"
0,(c) keep the Bank informed of the on-going implementation of the said measures and plans.
0,D. Safety of Dams.
0,"To ensure the proper management and safety of the dams supplying water to the selected irrigation schemes under the Project, the Borrower, through DSI, shall:"
0,"(a) have DSI experts acceptable to the Bank, carry out a safety inspection of each of the above-mentioned dams at intervals of not less than once every year, during the implementation of the Project; the first of said safety inspections shall be carried out not later than December 31, 2019; and"
0,"(b) not later than December 31, 2021, in accordance with terms of reference satisfactory to the Bank, and all to the satisfaction of the Bank (i) prepare updated operation and maintenance plans and emergency preparedness plans for the above- mentioned dams, (ii) furnish said plans to the Bank for its review, and (iii) adopt and implement said plans, which shall take into account the views of the Bank."
0,Section II. Project Monitoring Reporting and Evaluation
0,"The Borrower shall furnish to the Bank each Project Report not later than forty-five (45) days after the end of each six-month period, covering such period."
0,Section III. Withdrawal of Loan Proceeds
0,A. General.
0,"Without limitation upon the provisions of Article II of the General Conditions and in accordance with the Disbursement and Financial Information Letter, the Borrower may withdraw the proceeds of the Loan to finance Eligible Expenditures in the amount allocated and, if applicable, up to the percentage set forth against each Category of the following table:"
0,10
0,Category Amount of the Loan Allocated (expressed in EUR)
0,Percentage of Expenditures to be financed (inclusive of Taxes)
0,"222,300,000 100% (1) Goods, works, non- consulting services, consulting services, Operating Costs, and Training for Parts 1 and 3 of the Project."
0,"0 0 (2) Goods, works, non- consulting services, consulting services, and Training for Part 2 of the Project."
0,"TOTAL AMOUNT 222,300,000"
0,B. Withdrawal Conditions; Withdrawal Period.
0,"1. Notwithstanding the provisions of Part A above, no withdrawal shall be made:"
0,(a) for payments made prior to the Signature Date; or
0,(b) for payments made to finance any Project activity under Category (2) that the Bank has financed or agreed to finance under the GEF Grant Agreement.
0,"2. The Closing Date is February 27, 2026."
0,11
0,SCHEDULE 3
0,Commitment-Linked Amortization Repayment Schedule
0,"The following table sets forth the Principal Payment Dates of the Loan and the percentage of the total principal amount of the Loan payable on each Principal Payment Date (""Installment Share"")."
0,Level Principal Repayments Principal Payment Date Installment Share
0,"On each January 15 and July 15 Beginning July 15, 2024, through January 15, 2029 9.09%"
0,"On July 15, 2029 9.10%"
0,12
0,APPENDIX
0,Definitions
0,"1. ""Anti-Corruption Guidelines"" means, for purposes of paragraph 5 of the Appendix to the General Conditions, the ""Guidelines on Preventing and Combating Fraud and Corruption in Projects Financed by IBRD Loans and IDA Credits and Grants"", dated October 15, 2006, and revised in January 2011 and as of July 1, 2016."
0,"2. ""Category"" means a category set forth in the table in Section III.A of Schedule 2 to this Agreement."
0,"3. ""Codes of Conduct"" means the codes of conduct referred to in Section 1.C.3 (e) of Schedule 2, detailing, inter alia, measures on environment, health and safety, and preventing and responding to matters of violence (e.g., gender-based, and against minors)."
0,"4. ""Devlet Su İşleri"" or ""DSI” means the General Directorate of State Hydraulic Works, the"
0,"Borrower's primary executive state agency established by the Law 6200 (published in the Official Gazette dated December 25, 1953, and amended by the Presidential Decree No. 4 published in the Official Gazette dated July 15, 2018), under the aegis of the Ministry of Agriculture and Forestry, to be responsible for water resources planning, development and management, including the irrigation schemes within the Borrower's territory, or any legal successor or successors thereto."
0,"5. ""Displaced Persons"" means persons who, as a result of the execution of the Project, would be subject to Involuntary Resettlement; ""Displaced Person"" means any of such Displaced Persons."
0,"6. ""Environmental and Social Management Framework"" or ""ESMF” means the framework prepared by the Borrower and disclosed by the Borrower on its website on August 30, 2018, and in the Bank's website on September 5, 2018, which framework sets forth, inter alia, policies and procedures for screening of proposed Project activities, preparation of environmental assessment and environment management plans therefor, consultation and disclosure and monitoring and reporting during the implementation of the Project, as said framework may be amended from time to time with the prior concurrence of the Bank."
0,"7. ""Environmental and Social Management Plan"" or ""ESMP"" means a site-specific environmental management plan, prepared in accordance with the ESMF and the provisions of Section I.C of Schedule 2 to this Agreement and acceptable to the Bank, and giving details the specific actions, measures and policies designed to facilitate the achievement of the objective of the ESMF."
0,"8. ""General Conditions"" means the ""International Bank for Reconstruction and Development General Conditions for IBRD Financing, Investment Project Financing"", dated July 14, 2017."
0,"9. ""Global Environment Facility Grant Agreement"" or ""GEF Grant Agreement” means the grant agreement referred to in the preamble of this Agreement, as such agreement may be"
0,13
0,"amended from time to time. ""GEF Grant Agreement"" includes all appendices, schedules and agreements supplemental to the GEF Grant Agreement."
0,"10. ""Involuntary Resettlement"" means any direct economic and social impact caused by: (a) the involuntary taking of land resulting in (i) relocation or loss of shelter, (ii) loss of assets or access to assets, and (iii) loss of income sources or means of livelihood, whether or not the affected persons must move to another location; or (b) the involuntary restriction of access to legally designated parks and protected areas resulting in adverse impacts on the livelihoods of such person."
0,"11. ""Land Acquisition and Resettlement Policy Framework"" or ""LARPF"" means the Land Acquisition and Resettlement Policy Framework prepared by the Borrower and disclosed in the Borrower's website on August 8, 2018, and the Bank's website on August 8, 2018, which framework sets out the policies and procedures for land acquisition, land consolidation, resettlement, compensation and rehabilitation of Displaced Persons, preparation of resettlement and land consolidation action plans therefor, consultation, disclosure, grievance redress, and monitoring and reporting during Project implementation, as said framework may be revised from time to time with the prior agreement of the Bank."
0,"12. ""Land Acquisition Plans"" or ""LAPS” means site-specific resettlement action plans relating to land acquisition and/or resettlement or economic displacement of Displaced Persons, as the case may be, prepared in accordance with the LARPF and the provisions of Section I.C.4 (b) of Schedule 2 to this Agreement and acceptable to the Bank."
0,"13. ""Land Consolidation Acquisition Plan"" or ""LCAP"" means the site-specific action plan, prepared in accordance with the LARPF, that (a) specify the procedures to be followed and the actions that will be taken to mitigate adverse effects of land consolidation activities of the Project; (b) defines how to compensate person(s) affected by land consolidation for any related losses; and (c) sets out the development benefits for persons and communities affected by the consolidation."
0,"14. ""Ministry of Agriculture and Forestry"" means the Borrower's ministry of the same name or any legal successor or successors thereto."
0,"15. ""Ministry of Treasury and Finance"" means the Borrower's ministry of the same name or any legal successor or successors thereto."
